country,time,population
gbm,1898,39272
jey,1898,40534
kos,1898,760328
lie,1898,9740
msr,1898,12000
niu,1898,4579
nfk,1898,1452
yem_north,1898,3009391
mnp,1898,5219
pcn,1898,67
scg,1898,4504732
scg_ex_kos,1898,3594087
yem_south,1898,931759
stbar,1898,2522
shn,1898,3470
stmar,1898,10880
spm,1898,3137
sjm,1898,450
tkl,1898,365
ussr,1898,121600890
korea_union,1898,15048267
wlf,1898,5437
deu_west,1898,31835279
yug,1898,10860047
ala,1898,18914
afg,1899,5181642
alb,1899,792273
dza,1899,4864357
and,1899,4443
ago,1899,2777402
atg,1899,35391
arg,1899,4540940
arm,1899,849877
abw,1899,29154
aus,1899,3691000
aut,1899,5915000
aze,1899,1814862
bhs,1899,52743
bhr,1899,75752
bgd,1899,29288168
brb,1899,193328
blr,1899,4855035
bel,1899,6662000
blz,1899,35714
ben,1899,1373014
bmu,1899,17355
btn,1899,131686
bol,1899,1688884
bih,1899,1702149
bwa,1899,121000
bra,1899,17564000
brn,1899,14990
bgr,1899,3940696
bfa,1899,2957358
bdi,1899,1655957
khm,1899,2810250
cmr,1899,2351495
can,1899,5383000
cpv,1899,112881
cym,1899,4779
caf,1899,699001
tcd,1899,1432000
chl,1899,2923792
chn,1899,397980000
col,1899,3930145
com,1899,104758
cod,1899,8700072
cog,1899,557877
cri,1899,289643
civ,1899,1860672
hrv,1899,2459108
cub,1899,1655985
cyp,1899,231115
cze,1899,7365255
dnk,1899,2530000
dji,1899,41910
dma,1899,28588
dom,1899,502197
ecu,1899,1384982
egy,1899,10172982
slv,1899,754779
gnq,1899,104462
eri,1899,581950
est,1899,689644
eth,1899,8981768
fji,1899,120111
fin,1899,2624000
fra,1899,40546000
gab,1899,306229
gmb,1899,185765
geo,1899,2210692
deu,1899,53592000
gha,1899,1878626
grc,1899,4912000
grl,1899,16314
grd,1899,60859
gtm,1899,1366415
gin,1899,1973788
gnb,1899,369054
guy,1899,286119
hti,1899,1544224
hnd,1899,496459
hkg,1899,295251
hun,1899,7074814
isl,1899,102652
ind,1899,238219663
idn,1899,39788950
irn,1899,10077556
irq,1899,2218225
irl,1899,3203326
isr,1899,357320
ita,1899,33487000
jam,1899,711254
jpn,1899,43626000
jor,1899,318849
kaz,1899,4204309
ken,1899,2574000
kir,1899,22499
kwt,1899,95497
kgz,1899,1091746
lao,1899,1137839
lva,1899,1220084
lbn,1899,586691
lso,1899,500323
lbr,1899,599561
lby,1899,797868
ltu,1899,1607756
lux,1899,212405
mac,1899,64456
mkd,1899,785154
mdg,1899,2884150
mwi,1899,737000
mys,1899,2156889
mdv,1899,67139
mli,1899,2901639
mlt,1899,224000
mhl,1899,9490
mrt,1899,531569
mus,1899,371000
mex,1899,13406000
fsm,1899,24628
mda,1899,1468057
mco,1899,13815
mng,1899,705927
mne,1899,254134
mar,1899,4631273
moz,1899,4146917
mmr,1899,9866996
nam,1899,229000
nru,1899,2450
npl,1899,5273829
nld,1899,5070000
nzl,1899,794000
nic,1899,557271
ner,1899,1883953
nga,1899,16959459
prk,1899,4767830
nor,1899,2204000
omn,1899,417303
pak,1899,18637522
plw,1899,5761
pan,1899,259502
png,1899,1239951
pry,1899,438008
per,1899,3603000
phl,1899,6298170
pol,1899,24553528
prt,1899,5366000
pri,1899,953000
qat,1899,16557
rou,1899,10935631
rus,1899,64265815
rwa,1899,1512268
wsm,1899,33233
smr,1899,9176
stp,1899,41000
sau,1899,2560905
sen,1899,1715971
srb,1899,4299943
syc,1899,18358
sle,1899,1347452
sgp,1899,208346
svk,1899,2854139
svn,1899,940745
slb,1899,81375
som,1899,1643104
zaf,1899,4617112
kor,1899,9891190
ssd,1899,1498784
esp,1899,18484000
lka,1899,3874000
kna,1899,31296
lca,1899,48287
vct,1899,46510
sdn,1899,5826846
sur,1899,146396
swz,1899,86000
swe,1899,5078929
che,1899,3263000
syr,1899,1849261
twn,1899,2825333
tjk,1899,960792
tza,1899,3991759
tha,1899,7252246
tls,1899,328140
tgo,1899,892008
ton,1899,19969
tto,1899,261203
tun,1899,1607897
tur,1899,13870073
tkm,1899,758300
tca,1899,5174
tuv,1899,3885
uga,1899,2731912
ukr,1899,23278261
are,1899,47177
gbr,1899,37569674
usa,1899,75091000
ury,1899,889000
uzb,1899,3957359
vut,1899,38588
ven,1899,2509000
vnm,1899,15865429
pse,1899,282421
yem,1899,3132304
zmb,1899,747000
zwe,1899,1908553
guf,1899,17583
pyf,1899,30439
glp,1899,144321
gum,1899,9924
mtq,1899,151653
myt,1899,11914
ant,1899,76483
ncl,1899,47556
reu,1899,168651
vir,1899,31354
esh,1899,7358
akr_a_dhe,1899,7446
asm,1899,5740
aia,1899,3559
vgb,1899,4838
chanisl,1899,73384
cxr,1899,314
cck,1899,163
cok,1899,9104
cheslo,1899,12050027
deu_east,1899,12792718
eri_a_eth,1899,10147622
fro,1899,22618
flk,1899,461
gib,1899,15390
gbg,1899,32558
hos,1899,905
gbm,1899,39531
jey,1899,40798
kos,1899,767022
lie,1899,9805
msr,1899,12000
niu,1899,4581
nfk,1899,1456
yem_north,1899,3029662
mnp,1899,5248
pcn,1899,67
scg,1899,4544390
scg_ex_kos,1899,3625728
yem_south,1899,938035
stbar,1899,2516
shn,1899,3412
stmar,1899,10979
spm,1899,3160
sjm,1899,460
tkl,1899,357
ussr,1899,123041907
korea_union,1899,15077060
wlf,1899,5464
deu_west,1899,32204294
yug,1899,11015905
ala,1899,19108
afg,1900,5219008
alb,1900,800000
dza,1900,4907026
and,1900,4472
ago,1900,2797597
atg,1900,35195
arg,1900,4693000
arm,1900,857667
abw,1900,29306
aus,1900,3741000
aut,1900,5973000
aze,1900,1831568
bhs,1900,53368
bhr,1900,76174
bgd,1900,29459885
brb,1900,194659
blr,1900,4899699
bel,1900,6719000
blz,1900,36351
ben,1900,1386438
bmu,1900,17675
btn,1900,132322
bol,1900,1696000
bih,1900,1717131
bwa,1900,121000
bra,1900,17984000
brn,1900,15477
bgr,1900,4000000
bfa,1900,2978932
bdi,1900,1668808
khm,1900,2828052
cmr,1900,2358484
can,1900,5457000
cpv,1900,113894
cym,1900,4843
caf,1900,702345
tcd,1900,1432000
chl,1900,2958986
chn,1900,400000002
col,1900,3998000
com,1900,105583
cod,1900,8757710
cog,1900,561940
cri,1900,297000
civ,1900,1873342
hrv,1900,2480822
cub,1900,1658000
cyp,1900,234039
cze,1900,7392253
dnk,1900,2561000
dji,1900,42233
dma,1900,28794
dom,1900,515000
ecu,1900,1400000
egy,1900,10302488
slv,1900,766000
gnq,1900,104810
eri,1900,589686
est,1900,695999
eth,1900,9109288
fji,1900,120000
fin,1900,2646000
fra,1900,40598000
gab,1900,308799
gmb,1900,187150
geo,1900,2231035
deu,1900,54388000
gha,1900,1889915
grc,1900,4962000
grl,1900,16424
grd,1900,61920
gtm,1900,1377544
gin,1900,1991258
gnb,1900,371517
guy,1900,288097
hti,1900,1560000
hnd,1900,500000
hkg,1900,306000
hun,1900,7127000
isl,1900,103321
ind,1900,239172106
idn,1900,40471587
irn,1900,10140404
irq,1900,2244329
irl,1900,3179846
isr,1900,362220
ita,1900,33672000
jam,1900,720000
jpn,1900,44103000
jor,1900,320847
kaz,1900,4242938
ken,1900,2574000
kir,1900,22564
kwt,1900,96030
kgz,1900,1101769
lao,1900,1154047
lva,1900,1231341
lbn,1900,590936
lso,1900,504096
lbr,1900,604502
lby,1900,801858
ltu,1900,1622579
lux,1900,213792
mac,1900,64000
mkd,1900,792091
mdg,1900,2903882
mwi,1900,737000
mys,1900,2232000
mdv,1900,67532
mli,1900,2928442
mlt,1900,225460
mhl,1900,9548
mrt,1900,533784
mus,1900,371000
mex,1900,13607000
fsm,1900,24755
mda,1900,1481551
mco,1900,13916
mng,1900,707273
mne,1900,256386
mar,1900,4663994
moz,1900,4182890
mmr,1900,10174000
nam,1900,229000
nru,1900,2459
npl,1900,5283000
nld,1900,5142000
nzl,1900,807000
nic,1900,563801
ner,1900,1893860
nga,1900,17032078
prk,1900,4776942
nor,1900,2230000
omn,1900,419156
pak,1900,18732221
plw,1900,5790
pan,1900,263000
png,1900,1247764
pry,1900,440000
per,1900,3648000
phl,1900,6376150
pol,1900,24750000
prt,1900,5404000
pri,1900,959000
qat,1900,16649
rou,1900,11000000
rus,1900,64859291
rwa,1900,1521638
wsm,1900,33000
smr,1900,9236
stp,1900,41307
sau,1900,2568959
sen,1900,1727525
srb,1900,4337908
syc,1900,18676
sle,1900,1356498
sgp,1900,215000
svk,1900,2864551
svn,1900,949054
slb,1900,81743
som,1900,1653465
zaf,1900,4712797
kor,1900,9896000
ssd,1900,1505462
esp,1900,18566000
lka,1900,3912000
kna,1900,31533
lca,1900,49136
vct,1900,47249
sdn,1900,5852809
sur,1900,147503
swz,1900,86000
swe,1900,5104594
che,1900,3300000
syr,1900,1859241
twn,1900,2864000
tjk,1900,969616
tza,1900,4005884
tha,1900,7320000
tls,1900,331780
tgo,1900,899870
ton,1900,20000
tto,1900,268000
tun,1900,1625335
tur,1900,13947881
tkm,1900,765292
tca,1900,5237
tuv,1900,3907
uga,1900,2741001
ukr,1900,23494427
are,1900,47440
gbr,1900,37975154
usa,1900,76391000
ury,1900,915000
uzb,1900,3993777
vut,1900,38748
ven,1900,2542000
vnm,1900,16091385
pse,1900,286294
yem,1900,3142903
zmb,1900,747000
zwe,1900,1922227
guf,1900,17712
pyf,1900,30000
glp,1900,145386
gum,1900,9678
mtq,1900,152790
myt,1900,11970
ant,1900,77053
ncl,1900,47846
reu,1900,169933
vir,1900,31177
esh,1900,7449
akr_a_dhe,1900,7499
asm,1900,5700
aia,1900,3584
vgb,1900,4869
chanisl,1900,73863
cxr,1900,462
cck,1900,166
cok,1900,9000
cheslo,1900,12142000
deu_east,1900,12944088
eri_a_eth,1900,10298841
fro,1900,22765
flk,1900,475
gib,1900,15477
gbg,1900,32770
hos,1900,905
gbm,1900,39791
jey,1900,41064
kos,1900,773775
lie,1900,9870
msr,1900,12000
niu,1900,4583
nfk,1900,1460
yem_north,1900,3050071
mnp,1900,5278
pcn,1900,68
scg,1900,4584398
scg_ex_kos,1900,3657648
yem_south,1900,944354
stbar,1900,2510
shn,1900,3356
stmar,1900,11079
spm,1900,3183
sjm,1900,471
tkl,1900,350
ussr,1900,124500000
korea_union,1900,15105909
wlf,1900,5491
deu_west,1900,32577587
yug,1900,11174000
ala,1900,19304
afg,1901,5256643
alb,1901,807109
dza,1901,4950068
and,1901,4502
ago,1901,2817938
atg,1901,35000
arg,1901,4873000
arm,1901,865529
abw,1901,29460
aus,1901,3795000
aut,1901,6035000
aze,1901,1848428
bhs,1901,54000
bhr,1901,76598
bgd,1901,29632608
brb,1901,196000
blr,1901,4944774
bel,1901,6801000
blz,1901,37000
ben,1901,1399995
bmu,1901,18000
btn,1901,132961
bol,1901,1710000
bih,1901,1732245
bwa,1901,121000
bra,1901,18392000
brn,1901,15980
bgr,1901,4049187
bfa,1901,3000664
bdi,1901,1681760
khm,1901,2845966
cmr,1901,2365494
can,1901,5536000
cpv,1901,114916
cym,1901,4907
caf,1901,705705
tcd,1901,1432000
chl,1901,2994214
chn,1901,402242999
col,1901,4079000
com,1901,106415
cod,1901,8815731
cog,1901,566033
cri,1901,310000
civ,1901,1886098
hrv,1901,2502727
cub,1901,1716000
cyp,1901,237000
cze,1901,7419351
dnk,1901,2594000
dji,1901,42558
dma,1901,29000
dom,1901,530000
ecu,1901,1420000
egy,1901,10433642
slv,1901,782000
gnq,1901,105158
eri,1901,597526
est,1901,702412
eth,1901,9238620
fji,1901,120000
fin,1901,2667000
fra,1901,40640000
gab,1901,311391
gmb,1901,188546
geo,1901,2251564
deu,1901,55214000
gha,1901,1901272
grc,1901,4997000
grl,1901,16535
grd,1901,63000
gtm,1901,1391319
gin,1901,2008881
gnb,1901,373998
guy,1901,290088
hti,1901,1583000
hnd,1901,511000
hkg,1901,317136
hun,1901,7177086
isl,1901,103995
ind,1901,240128357
idn,1901,40972440
irn,1901,10203644
irq,1901,2270741
irl,1901,3164192
isr,1901,367198
ita,1901,33877000
jam,1901,728000
jpn,1901,44662000
jor,1901,322859
kaz,1901,4281922
ken,1901,2574000
kir,1901,22630
kwt,1901,96565
kgz,1901,1111885
lao,1901,1170485
lva,1901,1242702
lbn,1901,595212
lso,1901,507898
lbr,1901,609482
lby,1901,805868
ltu,1901,1637539
lux,1901,215187
mac,1901,65109
mkd,1901,799090
mdg,1901,2923750
mwi,1901,737000
mys,1901,2288000
mdv,1901,67926
mli,1901,2955492
mlt,1901,226929
mhl,1901,9608
mrt,1901,536009
mus,1901,371000
mex,1901,13755000
fsm,1901,24882
mda,1901,1495169
mco,1901,14017
mng,1901,708621
mne,1901,258658
mar,1901,4696945
moz,1901,4219175
mmr,1901,10490000
nam,1901,229000
nru,1901,2468
npl,1901,5309568
nld,1901,5221000
nzl,1901,824000
nic,1901,572058
ner,1901,1903819
nga,1901,17105008
prk,1901,4786072
nor,1901,2255000
omn,1901,421017
pak,1901,18827402
plw,1901,5819
pan,1901,269000
png,1901,1255627
pry,1901,450000
per,1901,3694000
phl,1901,6498902
pol,1901,24933177
prt,1901,5447000
pri,1901,974000
qat,1901,16742
rou,1901,11083677
rus,1901,65458247
rwa,1901,1531065
wsm,1901,33635
smr,1901,9296
stp,1901,41617
sau,1901,2577039
sen,1901,1739157
srb,1901,4376208
syc,1901,19000
sle,1901,1365604
sgp,1901,221838
svk,1901,2875000
svn,1901,957436
slb,1901,82112
som,1901,1663891
zaf,1901,4810465
kor,1901,9915820
ssd,1901,1512170
esp,1901,18659000
lka,1901,4031000
kna,1901,31773
lca,1901,50000
vct,1901,48000
sdn,1901,5878887
sur,1901,148619
swz,1901,86000
swe,1901,5136472
che,1901,3341000
syr,1901,1869276
twn,1901,2903000
tjk,1901,978521
tza,1901,4020059
tha,1901,7413000
tls,1901,335460
tgo,1901,907800
ton,1901,21000
tto,1901,274000
tun,1901,1642962
tur,1901,14026124
tkm,1901,772349
tca,1901,5300
tuv,1901,3929
uga,1901,2750120
ukr,1901,23712601
are,1901,47704
gbr,1901,38373808
usa,1901,77888000
ury,1901,930000
uzb,1901,4030531
vut,1901,38910
ven,1901,2576000
vnm,1901,16320558
pse,1901,290228
yem,1901,3153538
zmb,1901,747000
zwe,1901,1936000
guf,1901,17841
pyf,1901,30211
glp,1901,146459
gum,1901,10000
mtq,1901,153936
myt,1901,12027
ant,1901,77627
ncl,1901,48137
reu,1901,171224
vir,1901,31000
esh,1901,7541
akr_a_dhe,1901,7552
asm,1901,5819
aia,1901,3610
vgb,1901,4900
chanisl,1901,74344
cxr,1901,680
cck,1901,168
cok,1901,8591
cheslo,1901,12223682
deu_east,1901,13097250
eri_a_eth,1901,10452314
fro,1901,22914
flk,1901,491
gib,1901,15564
gbg,1901,32984
hos,1901,905
gbm,1901,40053
jey,1901,41332
kos,1901,780587
lie,1901,9936
msr,1901,12000
niu,1901,4584
nfk,1901,1465
yem_north,1901,3070616
mnp,1901,5308
pcn,1901,69
scg,1901,4624757
scg_ex_kos,1901,3689849
yem_south,1901,950715
stbar,1901,2504
shn,1901,3300
stmar,1901,11179
spm,1901,3206
sjm,1901,482
tkl,1901,361
ussr,1901,126690911
korea_union,1901,15134812
wlf,1901,5517
deu_west,1901,32955207
yug,1901,11348945
ala,1901,19502
afg,1902,5294549
alb,1902,814281
dza,1902,4993489
and,1902,4531
ago,1902,2838428
atg,1902,34688
arg,1902,5060000
arm,1902,873463
abw,1902,29615
aus,1902,3850000
aut,1902,6099000
aze,1902,1865443
bhs,1902,54197
bhr,1902,77025
bgd,1902,29806344
brb,1902,193456
blr,1902,4990263
bel,1902,6903000
blz,1902,37290
ben,1902,1413683
bmu,1902,18098
btn,1902,133604
bol,1902,1723000
bih,1902,1747491
bwa,1902,121000
bra,1902,18782000
brn,1902,16499
bgr,1902,4098979
bfa,1902,3022554
bdi,1902,1694812
khm,1902,2863994
cmr,1902,2372524
can,1902,5650000
cpv,1902,115948
cym,1902,4972
caf,1902,709081
tcd,1902,1432000
chl,1902,3029494
chn,1902,404498000
col,1902,4162000
com,1902,107254
cod,1902,8874136
cog,1902,570155
cri,1902,320000
civ,1902,1898941
hrv,1902,2524826
cub,1902,1775000
cyp,1902,240463
cze,1902,7446547
dnk,1902,2623000
dji,1902,42886
dma,1902,29465
dom,1902,546000
ecu,1902,1441000
egy,1902,10566466
slv,1902,799000
gnq,1902,105507
eri,1902,605469
est,1902,708885
eth,1902,9369787
fji,1902,121864
fin,1902,2686000
fra,1902,40713000
gab,1902,314004
gmb,1902,189953
geo,1902,2272282
deu,1902,56104000
gha,1902,1912698
grc,1902,5032000
grl,1902,16647
grd,1902,63389
gtm,1902,1406154
gin,1902,2026661
gnb,1902,376495
guy,1902,292094
hti,1902,1607000
hnd,1902,522000
hkg,1902,328677
hun,1902,7227524
isl,1902,104673
ind,1902,241088432
idn,1902,41478974
irn,1902,10267278
irq,1902,2297463
irl,1902,3155654
isr,1902,372255
ita,1902,34166000
jam,1902,737000
jpn,1902,45255000
jor,1902,324883
kaz,1902,4321264
ken,1902,2574000
kir,1902,22696
kwt,1902,97103
kgz,1902,1122093
lao,1902,1187158
lva,1902,1254168
lbn,1902,599518
lso,1902,511728
lbr,1902,614504
lby,1902,809898
ltu,1902,1652637
lux,1902,216592
mac,1902,66238
mkd,1902,806150
mdg,1902,2943753
mwi,1902,757527
mys,1902,2345000
mdv,1902,68323
mli,1902,2982792
mlt,1902,228408
mhl,1902,9667
mrt,1902,538243
mus,1902,370800
mex,1902,13904000
fsm,1902,25010
mda,1902,1508913
mco,1902,14119
mng,1902,709971
mne,1902,260950
mar,1902,4730129
moz,1902,4255774
mmr,1902,10642000
nam,1902,229000
nru,1902,2477
npl,1902,5336270
nld,1902,5305000
nzl,1902,844000
nic,1902,580314
ner,1902,1913831
nga,1902,17178250
prk,1902,4795219
nor,1902,2275000
omn,1902,422886
pak,1902,18923065
plw,1902,5848
pan,1902,275000
png,1902,1263539
pry,1902,461000
per,1902,3741000
phl,1902,6624266
pol,1902,25117710
prt,1902,5494000
pri,1902,990000
qat,1902,16835
rou,1902,11167990
rus,1902,66062734
rwa,1902,1540551
wsm,1902,34283
smr,1902,9357
stp,1902,41928
sau,1902,2585144
sen,1902,1750867
srb,1902,4414846
syc,1902,19366
sle,1902,1374771
sgp,1902,228893
svk,1902,2885488
svn,1902,965892
slb,1902,82483
som,1902,1674383
zaf,1902,4910157
kor,1902,9935681
ssd,1902,1518908
esp,1902,18788000
lka,1902,4071000
kna,1902,32015
lca,1902,49899
vct,1902,47363
sdn,1902,5905082
sur,1902,149743
swz,1902,86000
swe,1902,5174926
che,1902,3384000
syr,1902,1879365
twn,1902,2942000
tjk,1902,987508
tza,1902,4034284
tha,1902,7507000
tls,1902,339182
tgo,1902,915801
ton,1902,21192
tto,1902,279000
tun,1902,1660779
tur,1902,14104807
tkm,1902,779471
tca,1902,5329
tuv,1902,3951
uga,1902,2759270
ukr,1902,23932801
are,1902,47970
gbr,1902,38737346
usa,1902,79469000
ury,1902,945000
uzb,1902,4067623
vut,1902,39072
ven,1902,2609000
vnm,1902,16552995
pse,1902,294225
yem,1902,3164209
zmb,1902,747000
zwe,1902,1949871
guf,1902,17971
pyf,1902,30424
glp,1902,147540
gum,1902,10205
mtq,1902,155091
myt,1902,12083
ant,1902,78206
ncl,1902,48431
reu,1902,172525
vir,1902,30575
esh,1902,7634
akr_a_dhe,1902,7605
asm,1902,5940
aia,1902,3636
vgb,1902,4966
chanisl,1902,74829
cxr,1902,675
cck,1902,170
cok,1902,8200
cheslo,1902,12305914
deu_east,1902,13252223
eri_a_eth,1902,10608073
fro,1902,23063
flk,1902,506
gib,1902,15651
gbg,1902,33199
hos,1902,905
gbm,1902,40317
jey,1902,41601
kos,1902,787459
lie,1902,10002
msr,1902,12000
niu,1902,4586
nfk,1902,1469
yem_north,1902,3091300
mnp,1902,5338
pcn,1902,70
scg,1902,4665472
scg_ex_kos,1902,3722333
yem_south,1902,957120
stbar,1902,2498
shn,1902,3319
stmar,1902,11281
spm,1902,3229
sjm,1902,493
tkl,1902,372
ussr,1902,128920378
korea_union,1902,15163771
wlf,1902,5544
deu_west,1902,33337204
yug,1902,11526630
ala,1902,19702
afg,1903,5332729
alb,1903,821517
dza,1903,5037290
and,1903,4561
ago,1903,2859066
atg,1903,34378
arg,1903,5254000
arm,1903,881470
abw,1903,29770
aus,1903,3896000
aut,1903,6164000
aze,1903,1882615
bhs,1903,54394
bhr,1903,77455
bgd,1903,29981099
brb,1903,190946
blr,1903,5036172
bel,1903,6997000
blz,1903,37581
ben,1903,1427506
bmu,1903,18196
btn,1903,134249
bol,1903,1737000
bih,1903,1762872
bwa,1903,121000
bra,1903,19180000
brn,1903,17035
bgr,1903,4149383
bfa,1903,3044604
bdi,1903,1707965
khm,1903,2882136
cmr,1903,2379575
can,1903,5813000
cpv,1903,116989
cym,1903,5038
caf,1903,712473
tcd,1903,1432000
chl,1903,3064845
chn,1903,406766000
col,1903,4247000
com,1903,108099
cod,1903,8932928
cog,1903,574308
cri,1903,320000
civ,1903,1911872
hrv,1903,2547120
cub,1903,1837000
cyp,1903,243977
cze,1903,7473844
dnk,1903,2653000
dji,1903,43217
dma,1903,29937
dom,1903,562000
ecu,1903,1462000
egy,1903,10700980
slv,1903,816000
gnq,1903,105858
eri,1903,613519
est,1903,715417
eth,1903,9502817
fji,1903,123757
fin,1903,2706000
fra,1903,40786000
gab,1903,316640
gmb,1903,191370
geo,1903,2293191
deu,1903,56963000
gha,1903,1924192
grc,1903,5067000
grl,1903,16759
grd,1903,63780
gtm,1903,1420990
gin,1903,2044599
gnb,1903,379008
guy,1903,294113
hti,1903,1631000
hnd,1903,533000
hkg,1903,340637
hun,1903,7278316
isl,1903,105356
ind,1903,242052344
idn,1903,41992136
irn,1903,10331309
irq,1903,2324500
irl,1903,3143557
isr,1903,377392
ita,1903,34436000
jam,1903,745000
jpn,1903,45841000
jor,1903,326919
kaz,1903,4360967
ken,1903,2574000
kir,1903,22762
kwt,1903,97645
kgz,1903,1132396
lao,1903,1204068
lva,1903,1265739
lbn,1903,603856
lso,1903,515588
lbr,1903,619568
lby,1903,813948
ltu,1903,1667874
lux,1903,218006
mac,1903,67386
mkd,1903,813273
mdg,1903,2963893
mwi,1903,778625
mys,1903,2404000
mdv,1903,68722
mli,1903,3010344
mlt,1903,229897
mhl,1903,9727
mrt,1903,540487
mus,1903,370599
mex,1903,14055000
fsm,1903,25139
mda,1903,1522782
mco,1903,14222
mng,1903,711325
mne,1903,263262
mar,1903,4763548
moz,1903,4292691
mmr,1903,10796000
nam,1903,229000
nru,1903,2486
npl,1903,5363105
nld,1903,5389000
nzl,1903,867000
nic,1903,588571
ner,1903,1923895
nga,1903,17251806
prk,1903,4804384
nor,1903,2288000
omn,1903,424763
pak,1903,19019216
plw,1903,5877
pan,1903,281000
png,1903,1271501
pry,1903,472000
per,1903,3788000
phl,1903,6751371
pol,1903,25303609
prt,1903,5541000
pri,1903,1006000
qat,1903,16929
rou,1903,11252945
rus,1903,66672803
rwa,1903,1550095
wsm,1903,34943
smr,1903,9418
stp,1903,42243
sau,1903,2593275
sen,1903,1762656
srb,1903,4453825
syc,1903,19740
sle,1903,1384000
sgp,1903,236173
svk,1903,2896014
svn,1903,974422
slb,1903,82856
som,1903,1684942
zaf,1903,5011915
kor,1903,9955580
ssd,1903,1525676
esp,1903,18919000
lka,1903,4156000
kna,1903,32258
lca,1903,49798
vct,1903,46735
sdn,1903,5931393
sur,1903,150876
swz,1903,86000
swe,1903,5214302
che,1903,3428000
syr,1903,1889508
twn,1903,2982000
tjk,1903,996577
tza,1903,4048559
tha,1903,7602000
tls,1903,342944
tgo,1903,923872
ton,1903,21386
tto,1903,285000
tun,1903,1678790
tur,1903,14183931
tkm,1903,786659
tca,1903,5359
tuv,1903,3973
uga,1903,2768450
ukr,1903,24155046
are,1903,48238
gbr,1903,39102443
usa,1903,80946000
ury,1903,961000
uzb,1903,4105056
vut,1903,39234
ven,1903,2643000
vnm,1903,16788742
pse,1903,298285
yem,1903,3174916
zmb,1903,747000
zwe,1903,1963842
guf,1903,18102
pyf,1903,30638
glp,1903,148630
gum,1903,10413
mtq,1903,156254
myt,1903,12140
ant,1903,78789
ncl,1903,48726
reu,1903,173836
vir,1903,30155
esh,1903,7728
akr_a_dhe,1903,7659
asm,1903,6064
aia,1903,3662
vgb,1903,5033
chanisl,1903,75317
cxr,1903,670
cck,1903,172
cok,1903,8274
cheslo,1903,12388699
deu_east,1903,13409030
eri_a_eth,1903,10766154
fro,1903,23213
flk,1903,522
gib,1903,15740
gbg,1903,33415
hos,1903,905
gbm,1903,40583
jey,1903,41872
kos,1903,794391
lie,1903,10069
msr,1903,12000
niu,1903,4588
nfk,1903,1473
yem_north,1903,3112124
mnp,1903,5368
pcn,1903,71
scg,1903,4706546
scg_ex_kos,1903,3755104
yem_south,1903,963567
stbar,1903,2493
shn,1903,3339
stmar,1903,11383
spm,1903,3253
sjm,1903,504
tkl,1903,383
ussr,1903,131189079
korea_union,1903,15192786
wlf,1903,5571
deu_west,1903,33723628
yug,1903,11707096
ala,1903,19904
afg,1904,5371184
alb,1904,828817
dza,1904,5081475
and,1904,4591
ago,1904,2879854
atg,1904,34072
arg,1904,5455000
arm,1904,889550
abw,1904,29926
aus,1904,3946000
aut,1904,6228000
aze,1904,1899945
bhs,1904,54592
bhr,1904,77886
bgd,1904,30156878
brb,1904,188468
blr,1904,5082502
bel,1904,7086000
blz,1904,37876
ben,1904,1441464
bmu,1904,18294
btn,1904,134898
bol,1904,1751000
bih,1904,1778388
